DateTime,CLOSE
2010/6/1,907.132234
2010/6/2,908.554167
2010/6/3,924.668501
2010/6/4,913.485964
2010/6/7,889.655155
2010/6/8,891.115558
2010/6/9,895.214762
2010/6/10,906.976429
2010/6/11,917.176783
2010/6/17,947.20372
2010/6/18,953.481232
2010/6/21,978.59218
2010/6/22,967.612038
2010/6/23,960.20692
2010/6/24,952.129608
2010/6/25,947.560077
2010/6/28,951.805745
2010/6/29,924.811523
2010/6/30,917.985187
2010/7/1,909.30293
2010/7/2,913.545555
2010/7/5,913.11117
2010/7/6,930.456462
2010/7/7,930.200408
2010/7/8,940.75101
2010/7/9,951.854909
2010/7/12,952.491158
2010/7/13,957.2205
2010/7/14,961.51007
2010/7/15,957.136292
2010/7/16,948.919413
2010/7/19,945.059351
2010/7/20,953.680636
2010/7/21,964.646493
2010/7/22,973.39302
2010/7/23,981.421944
2010/7/26,985.479428
2010/7/27,991.038782
2010/7/28,991.293511
2010/7/29,993.835662
2010/7/30,991.409701
2010/8/2,1012.940772
2010/8/3,1009.666774
2010/8/4,1011.480367
2010/8/5,1011.715653
2010/8/6,1010.952883
2010/8/9,1015.990081
2010/8/10,1001.704312
2010/8/11,982.227505
2010/8/12,976.181037
2010/8/13,980.474739
2010/8/16,985.238966
2010/8/17,993.786644
2010/8/18,994.095205
2010/8/19,994.245234
2010/8/20,988.16222
2010/8/23,986.297302
2010/8/24,973.577391
2010/8/25,962.642143
2010/8/26,966.046947
2010/8/27,970.040162
2010/8/30,972.29056
2010/8/31,970.046017
2010/9/1,989.760219
2010/9/2,995.276649
2010/9/3,1003.747467
2010/9/6,1011.727534
2010/9/7,1006.139398
2010/9/8,1004.549395
2010/9/9,1009.088177
2010/9/10,1012.984264
2010/9/13,1033.637485
2010/9/14,1035.512733
2010/9/15,1038.112148
2010/9/16,1031.05853
2010/9/17,1035.937984
2010/9/20,1044.183616
2010/9/21,1043.951779
2010/9/27,1061.565505
2010/9/28,1061.322247
2010/9/29,1070.378654
2010/9/30,1075.529114
2010/10/8,1101.26725
2010/10/11,1107.665859
2010/10/12,1098.948772
2010/10/13,1117.687488
2010/10/14,1127.194724
2010/10/15,1121.433041
2010/10/18,1112.42279
2010/10/19,1097.656506
2010/10/20,1101.282002
2010/10/21,1106.226802
2010/10/22,1105.19306
2010/10/25,1115.298192
2010/10/26,1116.610291
2010/10/27,1098.928313
2010/10/28,1102.82358
2010/10/29,1105.75361
2010/11/1,1120.850758
2010/11/2,1124.187853
2010/11/3,1132.440221
2010/11/4,1151.079736
2010/11/5,1155.941689
2010/11/8,1154.181147
2010/11/9,1154.624115
2010/11/10,1147.953646
2010/11/11,1138.844174
2010/11/12,1121.166283
2010/11/15,1115.050581
2010/11/16,1100.574697
2010/11/17,1093.823648
2010/11/18,1110.979352
2010/11/19,1112.015886
2010/11/22,1113.651695
2010/11/23,1090.012334
2010/11/24,1096.722366
2010/11/25,1099.060449
2010/11/26,1081.058821
2010/11/29,1080.693656
2010/11/30,1075.853252
2010/12/1,1097.502198
2010/12/2,1114.032467
2010/12/3,1121.77583
2010/12/6,1126.431069
2010/12/7,1130.480409
2010/12/8,1115.249943
2010/12/9,1116.564835
2010/12/10,1114.793602
2010/12/13,1122.850778
2010/12/14,1128.889671
2010/12/15,1120.287738
2010/12/16,1111.847552
2010/12/17,1115.416701
2010/12/20,1111.007915
2010/12/21,1124.343951
2010/12/22,1126.491023
2010/12/23,1127.780951
2010/12/24,1126.828356
2010/12/27,1124.96008
2010/12/28,1125.898593
2010/12/29,1136.887215
2010/12/30,1145.78841
2010/12/31,1151.384661
2011/1/4,1165.045107
2011/1/5,1160.979444
2011/1/6,1154.988671
2011/1/7,1147.14069
2011/1/10,1136.203721
2011/1/11,1143.142755
2011/1/12,1163.066117
2011/1/13,1163.034179
2011/1/14,1160.034859
2011/1/17,1154.545696
2011/1/18,1159.002256
2011/1/19,1161.189186
2011/1/20,1143.15965
2011/1/21,1136.650343
2011/1/24,1136.69122
2011/1/25,1135.920477
2011/1/26,1142.493235
2011/1/27,1141.821983
2011/1/28,1126.28589
2011/1/31,1119.079273
2011/2/1,1130.738675
2011/2/9,1110.322886
2011/2/10,1089.283406
2011/2/11,1091.164772
2011/2/14,1105.577179
2011/2/15,1104.096218
2011/2/16,1108.584403
2011/2/17,1111.917848
2011/2/18,1122.008103
2011/2/21,1120.480526
2011/2/22,1101.659102
2011/2/23,1095.995653
2011/2/24,1087.104432
2011/2/25,1099.455016
2011/2/28,1107.767316
2011/3/1,1112.149617
2011/3/2,1113.305837
2011/3/3,1127.446381
2011/3/4,1138.474695
2011/3/7,1132.022269
2011/3/8,1135.772962
2011/3/9,1135.666077
2011/3/10,1115.69197
2011/3/11,1108.523905
2011/3/14,1116.912041
2011/3/15,1092.650889
2011/3/16,1096.326248
2011/3/17,1091.447209
2011/3/18,1098.595232
2011/3/21,1110.151538
2011/3/22,1120.094659
2011/3/23,1123.621875
2011/3/24,1134.707339
2011/3/25,1143.942301
2011/3/28,1138.364362
2011/3/29,1142.564126
2011/3/30,1159.521239
2011/3/31,1170.870233
2011/4/1,1185.120841
2011/4/6,1203.469176
2011/4/7,1202.237828
2011/4/8,1206.030977
2011/4/11,1200.241152
2011/4/12,1177.309826
2011/4/13,1185.323681
2011/4/14,1182.207797
2011/4/15,1181.571309
2011/4/18,1162.081239
2011/4/19,1166.411703
2011/4/20,1194.987345
2011/4/21,1205.898236
2011/4/22,1205.964211
2011/4/25,1203.747539
2011/4/26,1203.33207
2011/4/27,1202.430049
2011/4/28,1200.709985
2011/4/29,1204.027833
2011/5/3,1185.755586
2011/5/4,1170.927646
2011/5/5,1161.681237
2011/5/6,1163.33849
2011/5/9,1161.941847
2011/5/10,1166.640886
2011/5/11,1165.909632
2011/5/12,1147.584665
2011/5/13,1144.689332
2011/5/16,1136.659064
2011/5/17,1133.389945
2011/5/18,1142.465592
2011/5/19,1140.424673
2011/5/20,1140.547123
2011/5/23,1113.796452
2011/5/24,1124.61599
2011/5/25,1118.020133
2011/5/26,1133.369094
2011/5/27,1147.818934
2011/5/30,1148.148661
2011/5/31,1167.972217
2011/6/1,1166.716822
2011/6/2,1158.957738
2011/6/3,1155.505713
2011/6/7,1152.555692
2011/6/8,1145.46705
2011/6/9,1142.24467
2011/6/10,1128.850636
2011/6/13,1124.672384
2011/6/14,1134.399944
2011/6/15,1127.797688
2011/6/16,1107.429925
2011/6/17,1103.738484
2011/6/20,1098.325277
2011/6/21,1113.026049
2011/6/22,1116.250682
2011/6/23,1105.306962
2011/6/24,1115.673276
2011/6/27,1112.543208
2011/6/28,1121.138557
2011/6/29,1132.788017
2011/6/30,1146.21862
2011/7/1,1156.740151
2011/7/4,1169.494873
2011/7/5,1166.19862
2011/7/6,1161.171076
2011/7/7,1167.605726
2011/7/8,1163.925579
2011/7/11,1142.816878
2011/7/12,1121.267789
2011/7/13,1137.880459
2011/7/14,1135.424229
2011/7/15,1135.598581
2011/7/18,1122.3934
2011/7/19,1129.001465
2011/7/20,1136.793536
2011/7/21,1143.293486
2011/7/22,1153.183186
2011/7/25,1148.180146
2011/7/26,1156.561061
2011/7/27,1148.991353
2011/7/28,1145.395059
2011/7/29,1137.731265
2011/8/1,1147.595697
2011/8/2,1126.967721
2011/8/3,1102.593189
2011/8/4,1073.021497
2011/8/5,1041.068011
2011/8/8,990.184535
2011/8/9,968.509994
2011/8/10,980.744184
2011/8/11,989.947523
2011/8/12,989.736521
2011/8/15,1013.413566
2011/8/16,1018.643956
2011/8/17,1024.451292
2011/8/18,995.439355
2011/8/19,970.157386
2011/8/22,966.059657
2011/8/23,985.802805
2011/8/24,978.208836
2011/8/25,973.051241
2011/8/26,975.924065
2011/8/29,1004.570353
2011/8/30,1013.681648
2011/8/31,1033.14968
2011/9/1,1038.000672
2011/9/2,1021.883737
2011/9/5,989.594946
2011/9/6,988.05356
2011/9/7,1009.750993
2011/9/8,1013.527032
2011/9/9,992.306094
2011/9/13,964.426167
2011/9/14,952.547789
2011/9/15,963.72128
2011/9/16,976.843285
2011/9/19,949.3909
2011/9/20,951.148544
2011/9/21,940.016185
2011/9/22,880.644466
2011/9/23,861.528941
2011/9/26,851.510329
2011/9/27,893.465036
2011/9/28,891.052064
2011/9/29,894.481825
2011/9/30,880.434214
2011/10/10,898.265061
2011/10/11,909.42642
2011/10/12,923.153879
2011/10/13,930.474418
2011/10/14,935.502235
2011/10/17,941.023765
2011/10/18,925.132643
2011/10/19,932.954148
2011/10/20,907.713846
2011/10/21,920.070769
2011/10/24,949.392801
2011/10/25,955.282951
2011/10/26,960.377574
2011/10/27,993.814191
2011/10/28,1010.119413
2011/10/31,995.562451
2011/11/1,968.691402
2011/11/2,977.107534
2011/11/3,973.99267
2011/11/4,989.627936
2011/11/7,990.2884
2011/11/8,990.550452
2011/11/9,980.014757
2011/11/10,953.951416
2011/11/11,971.154696
2011/11/14,976.860801
2011/11/15,969.195724
2011/11/16,960.046337
2011/11/17,951.965582
2011/11/18,934.076126
2011/11/21,909.838133
2011/11/22,909.335835
2011/11/23,885.256228
2011/11/24,888.236199
2011/11/25,877.404843
2011/11/28,902.277764
2011/11/29,909.483216
2011/11/30,928.324818
2011/12/1,959.117929
2011/12/2,960.830523
2011/12/5,966.193354
2011/12/6,953.497734
2011/12/7,959.334995
2011/12/8,947.591743
2011/12/9,934.176312
2011/12/12,924.906007
2011/12/13,916.864894
2011/12/14,903.948754
2011/12/15,896.678738
2011/12/16,904.09245
2011/12/19,888.765503
2011/12/20,900.787159
2011/12/21,916.204553
2011/12/22,919.55295
2011/12/23,927.703665
2011/12/26,927.628939
2011/12/27,924.276899
2011/12/28,913.105168
2011/12/29,914.209319
2011/12/30,916.386821
2012/1/4,937.540112
2012/1/5,932.4426
2012/1/6,927.061491
2012/1/9,930.869589
2012/1/10,948.819251
2012/1/11,948.651957
2012/1/12,953.479921
2012/1/13,952.921655
2012/1/16,951.830827
2012/1/17,972.34672
2012/1/18,980.928963
2012/1/19,991.381782
2012/1/20,995.077582
2012/1/30,1006.166587
2012/1/31,1019.3944
2012/2/1,1029.852075
2012/2/2,1043.957065
2012/2/3,1048.356354
2012/2/6,1047.216495
2012/2/7,1048.557548
2012/2/8,1060.699883
2012/2/9,1061.684799
2012/2/10,1042.152424
2012/2/13,1052.999687
2012/2/14,1046.9582
2012/2/15,1058.472348
2012/2/16,1049.240324
2012/2/17,1062.459924
2012/2/20,1066.512222
2012/2/21,1064.414324
2012/2/22,1064.560288
2012/2/23,1059.255902
2012/2/24,1067.559731
2012/2/27,1056.513021
2012/2/28,1068.823309
2012/2/29,1079.443335
2012/3/1,1076.421341
2012/3/2,1079.935582
2012/3/5,1065.300665
2012/3/6,1041.200905
2012/3/7,1037.712836
2012/3/8,1052.690139
2012/3/9,1060.007954
2012/3/12,1050.501917
2012/3/13,1066.54266
2012/3/14,1066.829774
2012/3/15,1065.453093
2012/3/16,1063.34262
2012/3/19,1061.313973
2012/3/20,1049.787633
2012/3/21,1047.619203
2012/3/22,1040.575605
2012/3/23,1041.955537
2012/3/26,1044.312078
2012/3/27,1055.416575
2012/3/28,1043.903293
2012/3/29,1032.604124
2012/3/30,1041.447461
2012/4/5,1037.262733
2012/4/6,1036.70598
2012/4/9,1026.292264
2012/4/10,1016.168675
2012/4/11,1016.208472
2012/4/12,1024.897588
2012/4/13,1027.306232
2012/4/16,1020.004248
2012/4/17,1020.080194
2012/4/18,1023.753809
2012/4/19,1023.485833
2012/4/20,1021.507518
2012/4/23,1007.959397
2012/4/24,1011.126743
2012/4/25,1011.536907
2012/4/26,1015.944226
2012/4/27,1019.498017
2012/5/2,1029.830825
2012/5/3,1024.27342
2012/5/4,1012.957361
2012/5/7,1001.845999
2012/5/8,992.548575
2012/5/9,977.904586
2012/5/10,980.690169
2012/5/11,971.014305
2012/5/14,951.999782
2012/5/15,946.098181
2012/5/16,924.261835
2012/5/17,920.776076
2012/5/18,906.610209
2012/5/21,913.389907
2012/5/22,919.280859
2012/5/23,896.964341
2012/5/24,902.093188
2012/5/25,902.133676
2012/5/28,909.418915
2012/5/29,921.706806
2012/5/30,907.884963
2012/5/31,906.295682
2012/6/1,893.859336
2012/6/4,882.463769
2012/6/5,886.411549
2012/6/6,902.569488
2012/6/7,913.18409
2012/6/8,905.166764
2012/6/11,914.873296
2012/6/12,912.99738
2012/6/13,919.46786
2012/6/14,913.544966
2012/6/15,925.21824
2012/6/18,934.06142
2012/6/19,943.440363
2012/6/20,948.270875
2012/6/21,932.360609
2012/6/25,904.150312
2012/6/26,906.85246
2012/6/27,913.171051
2012/6/28,906.711212
2012/6/29,937.353867
2012/7/2,941.398309
2012/7/3,956.766324
2012/7/4,956.261654
2012/7/5,955.179763
2012/7/6,946.010419
2012/7/9,935.660975
2012/7/10,934.246711
2012/7/11,932.383334
2012/7/12,914.069791
2012/7/13,926.133392
2012/7/16,926.732626
2012/7/17,933.140888
2012/7/18,930.895162
2012/7/19,941.130058
2012/7/20,936.86803
2012/7/23,912.469745
2012/7/24,909.430297
2012/7/25,905.649364
2012/7/26,916.443931
2012/7/27,941.763767
2012/7/30,948.970809
2012/7/31,952.487512
2012/8/1,954.224804
2012/8/2,944.944553
2012/8/3,952.788582
2012/8/6,967.44324
2012/8/7,967.848097
2012/8/8,970.599513
2012/8/9,979.278478
2012/8/10,979.254158
2012/8/13,972.585095
2012/8/14,977.25368
2012/8/15,974.230914
2012/8/16,975.819395
2012/8/17,971.049848
2012/8/20,969.208481
2012/8/21,975.462537
2012/8/22,969.427151
2012/8/23,974.089703
2012/8/24,965.466944
2012/8/27,960.859427
2012/8/28,956.761059
2012/8/29,952.910025
2012/8/30,944.389257
2012/8/31,947.328386
2012/9/3,952.830872
2012/9/4,947.369878
2012/9/5,939.511124
2012/9/6,950.450784
2012/9/7,968.820876
2012/9/10,969.970169
2012/9/11,973.090214
2012/9/12,978.483317
2012/9/13,982.003097
2012/9/14,1014.069679
2012/9/17,1012.631312
2012/9/18,1006.840552
2012/9/19,1009.435142
2012/9/20,998.271276
2012/9/21,1006.598713
2012/9/24,1004.371598
2012/9/25,1001.854448
2012/9/26,990.372299
2012/9/27,998.36105
2012/9/28,1002.656112
2012/10/8,997.933647
2012/10/9,996.586731
2012/10/10,992.086672
2012/10/11,995.953902
2012/10/12,996.695166
2012/10/15,995.223396
2012/10/16,1003.346509
2012/10/17,1010.847184
2012/10/18,1013.361756
2012/10/19,1006.066819
2012/10/22,1007.308244
2012/10/23,996.824708
2012/10/24,994.548246
2012/10/25,999.122814
2012/10/26,990.700369
2012/10/29,990.236503
2012/10/30,993.152054
2012/10/31,995.325633
2012/11/1,999.628754
2012/11/2,1004.683216
2012/11/5,1000.797028
2012/11/6,1006.273833
2012/11/7,1007.452363
2012/11/8,995.306118
2012/11/9,990.978436
2012/11/12,989.265247
2012/11/13,982.168993
2012/11/14,980.624206
2012/11/15,974.332395
2012/11/16,969.822775
2012/11/19,977.982426
2012/11/20,979.48688
2012/11/21,980.837591
2012/11/22,985.724454
2012/11/23,995.944477
2012/11/26,995.097236
2012/11/27,996.435426
2012/11/28,991.26661
2012/11/29,1003.792615
2012/11/30,1007.022489
2012/12/3,1007.676499
2012/12/4,1007.272706
2012/12/5,1017.371139
2012/12/6,1021.261793
2012/12/7,1024.056512
2012/12/10,1029.059829
2012/12/11,1034.552024
2012/12/12,1041.373904
2012/12/13,1042.558634
2012/12/14,1042.816759
2012/12/17,1040.017034
2012/12/18,1046.241754
2012/12/19,1053.170128
2012/12/20,1052.682484
2012/12/21,1043.031491
2012/12/24,1043.725352
2012/12/25,1045.411424
2012/12/26,1046.647955
2012/12/27,1049.450108
2012/12/28,1055.17844
2012/12/31,1055.196343
2013/1/4,1077.896222
2013/1/7,1075.764496
2013/1/8,1069.859724
2013/1/9,1073.029108
2013/1/10,1076.987914
2013/1/11,1073.037562
2013/1/14,1080.714736
2013/1/15,1073.482417
2013/1/16,1071.212414
2013/1/17,1073.153696
2013/1/18,1080.741535
2013/1/21,1078.047524
2013/1/22,1079.070151
2013/1/23,1076.530908
2013/1/24,1072.260344
2013/1/25,1069.11507
2013/1/28,1062.057765
2013/1/29,1069.881068
2013/1/30,1068.197777
2013/1/31,1069.009786
2013/2/1,1072.820083
2013/2/4,1072.72758
2013/2/5,1067.610323
2013/2/6,1063.749459
2013/2/7,1059.564078
2013/2/8,1060.869348
2013/2/18,1064.336147
2013/2/19,1063.986761
2013/2/20,1068.45695
2013/2/21,1053.142879
2013/2/22,1053.390664
2013/2/25,1054.411777
2013/2/26,1042.705807
2013/2/27,1046.563351
2013/2/28,1054.615879
2013/3/1,1053.133073
2013/3/4,1041.280269
2013/3/5,1049.936739
2013/3/6,1059.841867
2013/3/7,1057.924378
2013/3/8,1065.940343
2013/3/11,1063.562853
2013/3/12,1057.652914
2013/3/13,1049.084415
2013/3/14,1047.698284
2013/3/15,1042.239904
2013/3/18,1030.110624
2013/3/19,1024.962552
2013/3/20,1026.347274
2013/3/21,1022.428067
2013/3/22,1015.465226
2013/3/25,1022.270821
2013/3/26,1028.653344
2013/3/27,1032.050288
2013/3/28,1032.615182
2013/3/29,1034.904179
2013/4/1,1031.150154
2013/4/2,1029.101176
2013/4/3,1024.992511
2013/4/8,1007.136939
2013/4/9,1015.926994
2013/4/10,1024.489738
2013/4/11,1029.221433
2013/4/12,1019.610197
2013/4/15,1003.293165
2013/4/16,1008.921769
2013/4/17,1001.104218
2013/4/18,997.331791
2013/4/19,1011.170797
2013/4/22,1011.957153
2013/4/23,1009.806109
2013/4/24,1017.712044
2013/4/25,1027.300583
2013/4/26,1022.361643
2013/5/2,1037.330644
2013/5/3,1042.260985
2013/5/6,1046.024358
2013/5/7,1052.483343
2013/5/8,1061.092517
2013/5/9,1060.578618
2013/5/10,1050.742536
2013/5/13,1041.904652
2013/5/14,1046.177486
2013/5/15,1046.096749
2013/5/16,1046.331841
2013/5/17,1045.764697
2013/5/20,1048.154572
2013/5/21,1048.125044
2013/5/22,1048.094834
2013/5/23,1025.916922
2013/5/24,1026.675459
2013/5/27,1028.531815
2013/5/28,1030.82145
2013/5/29,1020.415012
2013/5/30,1016.024492
2013/5/31,1008.878469
2013/6/3,998.54882
2013/6/4,1004.0268
2013/6/5,991.378495
2013/6/6,985.051439
2013/6/7,980.636986
2013/6/13,943.588661
2013/6/14,953.683016
2013/6/17,957.117638
2013/6/18,953.538413
2013/6/19,946.76837
2013/6/20,908.492725
2013/6/21,900.542403
2013/6/24,883.338472
2013/6/25,885.850348
2013/6/26,901.980605
2013/6/27,919.460268
2013/6/28,940.329502
2013/7/1,941.92591
2013/7/2,932.122757
2013/7/3,912.180849
2013/7/4,922.10029
2013/7/5,917.579966
2013/7/8,905.962135
2013/7/9,912.711195
2013/7/10,915.631369
2013/7/11,942.876807
2013/7/12,945.35599
2013/7/15,952.231397
2013/7/16,953.021756
2013/7/17,959.366774
2013/7/18,957.436667
2013/7/19,950.467081
2013/7/22,954.004878
2013/7/23,969.038945
2013/7/24,966.497075
2013/7/25,962.358048
2013/7/26,961.529669
2013/7/29,953.858657
2013/7/30,953.649237
2013/7/31,947.553421
2013/8/1,954.149273
2013/8/2,955.352675
2013/8/5,956.397275
2013/8/6,946.30269
2013/8/7,937.864256
2013/8/8,946.39469
2013/8/9,951.365744
2013/8/12,957.819153
2013/8/13,965.943373
2013/8/14,967.915832
2013/8/15,960.48306
2013/8/16,958.108195
2013/8/19,944.884707
2013/8/20,932.147287
2013/8/21,924.189428
2013/8/22,922.279114
2013/8/23,932.758892
2013/8/26,932.779654
2013/8/27,915.44386
2013/8/28,909.814418
2013/8/29,920.837598
2013/8/30,929.536365
2013/9/2,938.292349
2013/9/3,933.937166
2013/9/4,937.7867
2013/9/5,947.673675
2013/9/6,955.728665
2013/9/9,973.790438
2013/9/10,991.362636
2013/9/11,991.940351
2013/9/12,990.411256
2013/9/13,986.84344
2013/9/16,1001.76125
2013/9/17,1002.441922
2013/9/18,1000.98516
2013/9/23,1016.296173
2013/9/24,1010.557268
2013/9/25,1007.547553
2013/9/26,1003.003215
2013/9/27,999.880967
2013/9/30,987.458423
2013/10/8,1008.885355
2013/10/9,1005.690385
2013/10/10,1014.054014
2013/10/11,1023.209183
2013/10/14,1022.654448
2013/10/15,1029.854181
2013/10/16,1031.272291
2013/10/17,1033.970909
2013/10/18,1042.056656
2013/10/21,1042.659803
2013/10/22,1044.660156
2013/10/23,1033.472214
2013/10/24,1030.8154
2013/10/25,1027.267657
2013/10/28,1034.375797
2013/10/29,1036.763007
2013/10/30,1042.751119
2013/10/31,1034.420003
2013/11/1,1027.868969
2013/11/4,1027.062737
2013/11/5,1016.296456
2013/11/6,1016.185648
2013/11/7,1010.189427
2013/11/8,995.302529
2013/11/11,992.985577
2013/11/12,991.452125
2013/11/13,979.87921
2013/11/14,991.773412
2013/11/15,1005.172181
2013/11/18,1025.300087
2013/11/19,1024.533852
2013/11/20,1019.568319
2013/11/21,1004.241446
2013/11/22,1009.169455
2013/11/25,1010.629531
2013/11/26,1005.403675
2013/11/27,1008.806339
2013/11/28,1012.024433
2013/11/29,1018.283733
2013/12/2,1013.443106
2013/12/3,1002.714952
2013/12/4,995.746948
2013/12/5,998.453603
2013/12/6,1002.1956
2013/12/9,1012.760539
2013/12/10,1012.318296
2013/12/11,1002.54669
2013/12/12,991.523686
2013/12/13,990.483858
2013/12/16,990.404107
2013/12/17,990.49334
2013/12/18,992.70441
2013/12/19,990.646414
2013/12/20,988.2564
2013/12/23,992.685526
2013/12/24,995.352673
2013/12/25,994.874275
2013/12/26,993.18223
2013/12/27,997.562779
2013/12/30,1001.900777
2013/12/31,1002.69277
2014/1/2,990.788119
2014/1/3,979.487022
2014/1/6,972.419974
2014/1/7,971.483356
2014/1/8,973.173172
2014/1/9,963.110843
2014/1/10,970.14965
2014/1/13,977.424503
2014/1/14,975.282496
2014/1/15,977.800064
2014/1/16,974.574989
2014/1/17,972.195414
2014/1/20,970.751556
2014/1/21,970.679316
2014/1/22,976.401811
2014/1/23,963.91056
2014/1/24,949.831297
2014/1/27,931.639169
2014/1/28,934.091707
2014/1/29,936.667205
2014/1/30,936.373087
2014/2/7,937.297876
2014/2/10,935.502079
2014/2/11,944.750658
2014/2/12,953.296182
2014/2/13,945.834322
2014/2/14,957.309735
2014/2/17,964.289816
2014/2/18,958.871084
2014/2/19,959.088031
2014/2/20,950.61742
2014/2/21,959.255469
2014/2/24,958.422142
2014/2/25,955.544085
2014/2/26,956.264408
2014/2/27,963.227322
2014/2/28,966.42077
2014/3/3,950.684186
2014/3/4,956.191842
2014/3/5,959.184403
2014/3/6,970.266612
2014/3/7,966.720519
2014/3/10,955.024701
2014/3/11,955.885402
2014/3/12,944.631278
2014/3/13,943.190532
2014/3/14,937.694522
2014/3/17,943.221802
2014/3/18,952.476657
2014/3/19,950.594005
2014/3/20,940.699644
2014/3/21,944.962202
2014/3/24,953.902572
2014/3/25,958.485237
2014/3/26,968.22907
2014/3/27,975.285796
2014/3/28,984.905854
2014/3/31,994.652683
2014/4/1,1000.788438
2014/4/2,1004.968016
2014/4/3,1000.169109
2014/4/4,1002.0443
2014/4/8,1011.48616
2014/4/9,1014.831603
2014/4/10,1021.738235
2014/4/11,1015.444632
2014/4/14,1011.725725
2014/4/15,999.898189
2014/4/16,1002.495966
2014/4/17,1009.217892
2014/4/18,1011.873956
2014/4/21,1010.764702
2014/4/22,1008.716329
2014/4/23,1003.790225
2014/4/24,1004.457812
2014/4/25,993.346426
2014/4/28,993.124693
2014/4/29,999.928164
2014/4/30,995.282946
2014/5/5,1001.005656
2014/5/6,1003.933026
2014/5/7,1004.49571
2014/5/8,1008.853126
2014/5/9,1006.954818
2014/5/12,1015.805288
2014/5/13,1022.440079
2014/5/14,1032.236085
2014/5/15,1029.10496
2014/5/16,1031.954297
2014/5/19,1035.427488
2014/5/20,1029.906304
2014/5/21,1031.65903
2014/5/22,1041.193886
2014/5/23,1042.924846
2014/5/26,1041.840201
2014/5/27,1032.881746
2014/5/28,1038.233446
2014/5/29,1038.63955
2014/5/30,1027.692992
2014/6/3,1035.948951
2014/6/4,1031.18796
2014/6/5,1034.982615
2014/6/6,1044.934875
2014/6/9,1048.964142
2014/6/10,1057.593666
2014/6/11,1056.037257
2014/6/12,1054.741666
2014/6/13,1049.138832
2014/6/16,1046.279506
2014/6/17,1043.532998
2014/6/18,1044.567189
2014/6/19,1049.935545
2014/6/20,1043.864882
2014/6/23,1042.333158
2014/6/24,1048.141521
2014/6/25,1041.775528
2014/6/26,1046.813771
2014/6/27,1046.183929
2014/6/30,1050.777839
2014/7/1,1051.38632
2014/7/2,1060.574233
2014/7/3,1062.177785
2014/7/4,1062.400538
2014/7/7,1064.332235
2014/7/8,1064.726237
2014/7/9,1060.934653
2014/7/10,1062.372008
2014/7/11,1058.673362
2014/7/14,1063.659857
2014/7/15,1066.346058
2014/7/16,1066.830774
2014/7/17,1062.590896
2014/7/18,1063.262228
2014/7/21,1063.259396
2014/7/22,1074.482041
2014/7/23,1077.70077
2014/7/24,1080.849867
2014/7/25,1078.694934
2014/7/28,1079.244039
2014/7/29,1080.537321
2014/7/30,1078.75108
2014/7/31,1065.774528
2014/8/1,1060.127698
2014/8/4,1069.301703
2014/8/5,1063.11484
2014/8/6,1056.7694
